arm,space,x,y,label,class
epi,embedding,1.1309,19.3326,0,airplane
epi,embedding,11.1896,-21.2541,2,bird
epi,embedding,-46.3410,17.1973,9,truck
epi,embedding,-0.0120,41.6398,0,airplane
epi,embedding,14.3742,-26.5085,4,deer
epi,embedding,7.9943,48.2680,0,airplane
epi,embedding,-54.7914,21.1357,9,truck
epi,embedding,-45.1611,-9.7040,1,automobile
epi,embedding,25.6558,-15.2747,5,dog
epi,embedding,46.4334,-41.9161,6,frog
epi,embedding,-13.6976,0.1503,3,cat
epi,embedding,-17.1339,-19.5098,2,bird
epi,embedding,-48.0503,31.9446,9,truck
epi,embedding,12.0987,-70.7110,7,horse
epi,embedding,6.1260,38.0068,0,airplane
epi,embedding,-5.7547,-7.8804,7,horse
epi,embedding,-23.6723,-19.4294,4,deer
epi,embedding,-12.4735,-2.8680,7,horse
epi,embedding,-11.2130,50.2378,8,ship
epi,embedding,-50.5960,17.1709,9,truck
epi,embedding,-51.2529,-10.9097,1,automobile
epi,embedding,8.7950,30.8855,0,airplane
epi,embedding,39.2919,5.2484,5,dog
epi,embedding,44.9741,-21.1258,2,bird
epi,embedding,-40.2349,16.8582,8,ship
epi,embedding,-63.3201,-12.3860,1,automobile
epi,embedding,31.4392,38.7238,0,airplane
epi,embedding,-35.5903,-39.2659,7,horse
epi,embedding,34.5449,-14.7877,5,dog
epi,embedding,-56.2552,-25.7175,1,automobile
epi,embedding,12.2987,40.8180,2,bird
epi,embedding,8.6512,-20.1982,5,dog
epi,embedding,18.0170,-41.8934,5,dog
epi,embedding,10.0806,18.0870,2,bird
epi,embedding,-6.3849,-60.4866,7,horse
epi,embedding,-12.4890,35.0340,0,airplane
epi,embedding,4.1759,-18.1796,5,dog
epi,embedding,4.7024,-1.1455,5,dog
epi,embedding,-43.9171,23.8712,9,truck
epi,embedding,9.3632,31.7286,2,bird
epi,embedding,25.7667,-2.8031,5,dog
epi,embedding,-0.2094,-1.8701,3,cat
epi,embedding,13.8055,17.0938,6,frog
epi,embedding,25.4201,21.7084,4,deer
epi,embedding,6.3610,-0.6591,5,dog
epi,embedding,-21.1425,-18.3573,2,bird
epi,embedding,-54.3743,-17.8578,1,automobile
epi,embedding,-48.6495,-7.6262,1,automobile
epi,embedding,-7.8671,-29.9148,4,deer
epi,embedding,6.2001,9.6701,9,truck
epi,embedding,-61.6485,-10.2753,1,automobile
epi,embedding,9.6615,42.6300,0,airplane
epi,embedding,35.7058,-49.8718,6,frog
epi,embedding,-33.6856,32.6511,9,truck
epi,embedding,27.2222,10.1553,2,bird
epi,embedding,39.3809,-40.6859,6,frog
epi,embedding,-3.6959,-40.3292,4,deer
epi,embedding,-56.3424,38.3509,9,truck
epi,embedding,20.3358,-30.3644,4,deer
epi,embedding,-53.5319,29.3726,9,truck
epi,embedding,33.6756,-20.4507,7,horse
epi,embedding,25.0588,27.9376,2,bird
epi,embedding,14.1315,6.6662,3,cat
epi,embedding,26.0783,-46.6720,6,frog
epi,embedding,-56.8306,37.4956,9,truck
epi,embedding,-13.9137,-36.9168,7,horse
epi,embedding,14.1057,8.3424,6,frog
epi,embedding,-0.7094,42.4072,0,airplane
epi,embedding,-5.6551,-22.7143,6,frog
epi,embedding,53.2389,8.6405,2,bird
epi,embedding,-10.6501,-63.2034,7,horse
epi,embedding,35.6500,-26.1815,3,cat
epi,embedding,-61.3173,36.2792,9,truck
epi,embedding,30.1885,-14.5089,3,cat
epi,embedding,33.6548,-1.7925,2,bird
epi,embedding,-2.3549,18.8792,0,airplane
epi,embedding,-0.1837,65.0226,8,ship
epi,embedding,-12.1758,8.0785,9,truck
epi,embedding,48.7266,-7.6083,5,dog
epi,embedding,-11.5192,49.7497,8,ship
epi,embedding,-0.8471,53.5038,0,airplane
epi,embedding,7.2433,-49.6456,4,deer
epi,embedding,-47.2263,20.9061,9,truck
epi,embedding,-17.6741,27.6616,8,ship
epi,embedding,-11.0558,52.9926,8,ship
epi,embedding,56.3385,10.7352,5,dog
epi,embedding,16.8853,-11.2325,2,bird
epi,embedding,-24.3970,55.6715,8,ship
epi,embedding,-53.5555,21.1417,9,truck
epi,embedding,-6.7750,-30.6580,3,cat
epi,embedding,-4.9829,47.9097,0,airplane
epi,embedding,33.3173,-19.0610,3,cat
epi,embedding,-39.9143,-40.5324,7,horse
epi,embedding,-62.9900,2.2929,1,automobile
epi,embedding,34.9938,-18.2732,3,cat
epi,embedding,-23.0855,-42.6355,7,horse
epi,embedding,11.6736,41.2300,0,airplane
epi,embedding,-8.2015,-57.8262,7,horse
epi,embedding,42.7878,8.1453,3,cat
epi,embedding,27.4767,27.4193,2,bird
epi,embedding,-13.0612,38.7864,8,ship
epi,embedding,5.4504,-39.8852,4,deer
epi,embedding,18.2296,9.3607,2,bird
epi,embedding,-15.9173,42.1668,1,automobile
epi,embedding,-13.2833,37.9662,8,ship
epi,embedding,-1.9262,34.4345,0,airplane
epi,embedding,39.4221,-45.0877,6,frog
epi,embedding,46.5897,0.6026,5,dog
epi,embedding,-11.5473,21.7680,2,bird
epi,embedding,-33.3621,-44.8383,7,horse
epi,embedding,39.0968,5.4791,5,dog
epi,embedding,-9.2475,-30.5791,4,deer
epi,embedding,40.6819,-46.2987,3,cat
epi,embedding,26.0389,-46.6501,6,frog
epi,embedding,9.3398,-53.4091,5,dog
epi,embedding,20.1381,-3.5952,5,dog
epi,embedding,-25.3167,-19.7915,5,dog
epi,embedding,-49.6662,-6.1873,1,automobile
epi,embedding,12.8453,-48.8838,4,deer
epi,embedding,-0.2700,43.5440,0,airplane
epi,embedding,-52.0354,40.1722,9,truck
epi,embedding,11.1647,-68.9090,4,deer
epi,embedding,-26.2844,7.9011,1,automobile
epi,embedding,-3.5537,-70.5163,7,horse
epi,embedding,19.8782,-0.1358,7,horse
epi,embedding,9.9958,35.5324,0,airplane
epi,embedding,35.9859,-45.2513,3,cat
epi,embedding,-6.6540,-48.3463,4,deer
epi,embedding,-23.0951,33.3878,8,ship
epi,embedding,-30.6547,8.2813,1,automobile
epi,embedding,-16.4211,-13.9264,7,horse
epi,embedding,5.6246,4.5699,1,automobile
epi,embedding,-19.6586,-38.6878,7,horse
epi,embedding,24.5271,28.3126,2,bird
epi,embedding,-61.4959,-9.2582,1,automobile
epi,embedding,43.6662,-41.1102,6,frog
epi,embedding,-63.0635,-5.7447,1,automobile
epi,embedding,-58.9800,-10.3169,1,automobile
epi,embedding,-11.0213,-3.6086,4,deer
epi,embedding,5.3460,-5.1882,5,dog
epi,embedding,11.0889,17.1034,2,bird
epi,embedding,-45.1788,-7.1515,1,automobile
epi,embedding,-11.0674,2.6263,5,dog
epi,embedding,33.2443,-25.6035,3,cat
epi,embedding,50.8262,24.9434,5,dog
epi,embedding,8.3074,8.9050,2,bird
epi,embedding,-19.3586,31.6359,0,airplane
epi,embedding,-16.5539,43.7084,8,ship
epi,embedding,16.8901,-26.1524,3,cat
epi,embedding,-24.4830,-38.9248,7,horse
epi,embedding,-42.6205,-2.3390,1,automobile
epi,embedding,1.2274,-56.5410,4,deer
epi,embedding,-3.3356,-41.2128,4,deer
epi,embedding,-62.2501,0.2943,1,automobile
epi,embedding,-3.7451,64.1070,8,ship
epi,embedding,-29.2001,53.7177,4,deer
epi,embedding,45.9151,-43.9634,6,frog
epi,embedding,39.2216,-18.2543,3,cat
epi,embedding,6.7278,-22.0360,7,horse
epi,embedding,-8.1578,0.0142,2,bird
epi,embedding,1.3828,28.3421,9,truck
epi,embedding,6.5451,-37.7031,4,deer
epi,embedding,-16.0381,45.7451,8,ship
epi,embedding,12.7178,-1.5714,5,dog
epi,embedding,14.4941,14.8625,7,horse
epi,embedding,-19.3743,-51.3149,7,horse
epi,embedding,-58.9252,24.0838,9,truck
epi,embedding,23.9445,-31.4764,6,frog
epi,embedding,7.7423,-39.5630,2,bird
epi,embedding,14.5590,31.1430,0,airplane
epi,embedding,-40.9375,21.0083,9,truck
epi,embedding,5.7130,-2.7485,3,cat
epi,embedding,-16.3335,-18.4684,2,bird
epi,embedding,21.8011,-4.1278,5,dog
epi,embedding,0.8499,-48.0180,4,deer
epi,embedding,-10.0612,-30.1578,4,deer
epi,embedding,-19.1903,32.6651,0,airplane
epi,embedding,58.0222,5.1703,5,dog
epi,embedding,35.3113,8.8917,3,cat
epi,embedding,11.4716,66.2676,8,ship
epi,embedding,-27.9500,53.7108,8,ship
epi,embedding,-31.9883,50.6905,8,ship
epi,embedding,-14.3070,55.6833,8,ship
epi,embedding,35.9344,-6.1122,2,bird
epi,embedding,-7.2983,-59.2729,7,horse
epi,embedding,38.4765,-49.6548,6,frog
epi,embedding,-45.7920,18.4435,9,truck
epi,embedding,-48.0870,36.0452,9,truck
epi,embedding,6.4620,-0.7005,3,cat
epi,embedding,46.0187,-30.4634,6,frog
epi,embedding,-12.3706,6.6909,2,bird
epi,embedding,-1.6516,-53.9278,4,deer
epi,embedding,-43.8360,42.6782,9,truck
epi,embedding,-8.7072,2.7692,3,cat
epi,embedding,21.3840,38.4003,0,airplane
epi,embedding,26.8710,22.2977,2,bird
epi,embedding,3.8338,-54.1025,4,deer
epi,embedding,-18.1242,34.1515,0,airplane
epi,embedding,47.1629,-24.9982,6,frog
epi,embedding,-16.3728,-53.4035,7,horse
epi,embedding,8.8290,36.2005,2,bird
epi,embedding,-18.0151,44.3636,8,ship
epi,embedding,14.1680,-49.7799,4,deer
epi,embedding,14.5214,-40.0542,4,deer
epi,embedding,-3.7271,28.2109,0,airplane
epi,embedding,-37.0735,-6.2131,1,automobile
epi,embedding,12.4065,-70.5948,7,horse
epi,embedding,-49.9801,-17.3088,1,automobile
epi,embedding,-2.3089,54.6184,0,airplane
epi,embedding,-52.3491,30.4625,9,truck
epi,embedding,-44.8393,19.2977,9,truck
epi,embedding,41.5828,-46.1120,6,frog
epi,embedding,36.0100,-48.3288,6,frog
epi,embedding,54.7510,-18.1231,7,horse
epi,embedding,-8.3292,25.9235,1,automobile
epi,embedding,-52.3997,26.8810,9,truck
epi,embedding,-1.5840,-1.1714,2,bird
epi,embedding,-6.7518,4.9017,5,dog
epi,embedding,-39.6131,-42.2926,7,horse
epi,embedding,14.0855,3.7555,8,ship
epi,embedding,-20.5592,35.6108,0,airplane
epi,embedding,24.9088,-4.4408,3,cat
epi,embedding,56.9335,-2.3495,5,dog
epi,embedding,-40.2812,-13.4947,1,automobile
epi,embedding,25.8074,-5.6144,3,cat
epi,embedding,35.3885,-53.6238,6,frog
epi,embedding,48.7809,4.1411,5,dog
epi,embedding,48.0010,-33.3517,6,frog
epi,embedding,26.3594,34.1345,2,bird
epi,embedding,4.5687,-55.6470,4,deer
epi,embedding,-37.1818,-38.4714,7,horse
epi,embedding,-32.6243,-4.3686,1,automobile
epi,embedding,4.5531,-2.7686,5,dog
epi,embedding,35.0860,9.0316,0,airplane
epi,embedding,47.6803,-18.8458,5,dog
epi,embedding,16.5908,-32.7964,6,frog
epi,embedding,14.5705,-34.3587,4,deer
epi,embedding,-9.2098,3.5082,7,horse
epi,embedding,-7.2260,-48.3931,4,deer
epi,embedding,-24.8019,-22.5179,4,deer
epi,embedding,6.4478,70.3501,8,ship
epi,embedding,48.1779,-37.1481,6,frog
epi,embedding,10.5213,-25.6533,4,deer
epi,embedding,-55.8861,35.9566,9,truck
epi,embedding,-11.4217,-50.1220,4,deer
epi,embedding,-64.3491,40.1287,9,truck
epi,embedding,36.1039,3.6858,2,bird
epi,embedding,-62.0632,-1.3139,1,automobile
epi,embedding,24.4413,-25.1508,2,bird
epi,embedding,2.3554,18.3885,2,bird
epi,embedding,50.4629,19.7097,5,dog
epi,embedding,4.8765,-4.2330,3,cat
epi,embedding,21.6821,-24.6901,4,deer
epi,embedding,48.0117,-8.9515,3,cat
epi,embedding,17.7793,-4.9435,6,frog
epi,embedding,15.7979,23.1237,2,bird
epi,embedding,13.2936,-29.7524,3,cat
epi,embedding,-36.4134,19.5563,9,truck
epi,embedding,49.0667,-35.9515,6,frog
epi,embedding,-30.3305,-27.2899,7,horse
epi,embedding,7.8852,-3.9218,5,dog
epi,embedding,-46.8180,-11.6492,1,automobile
epi,embedding,5.1563,-15.4828,4,deer
epi,embedding,49.7258,25.7592,5,dog
epi,embedding,13.3074,-51.6108,4,deer
epi,embedding,-24.0887,46.5566,8,ship
epi,embedding,-32.4365,-27.1551,7,horse
epi,embedding,24.1945,-18.8204,2,bird
epi,embedding,-36.6705,-4.8289,1,automobile
epi,embedding,-11.4967,-47.9093,4,deer
epi,embedding,-56.7694,-7.9705,1,automobile
epi,embedding,39.7350,-15.6793,5,dog
epi,embedding,-10.7461,29.0023,8,ship
epi,embedding,-32.7500,17.5684,9,truck
epi,embedding,27.2084,10.2103,7,horse
epi,embedding,-24.8245,-47.8348,7,horse
epi,embedding,49.7368,-42.2042,6,frog
epi,embedding,54.8404,13.4894,5,dog
epi,embedding,-55.8877,-26.3104,1,automobile
epi,embedding,35.0925,8.7309,3,cat
epi,embedding,10.0107,-8.0564,4,deer
epi,embedding,22.7756,43.9846,0,airplane
epi,embedding,-27.7605,9.5770,1,automobile
epi,embedding,-12.4079,3.9788,2,bird
epi,embedding,-10.7134,25.8727,1,automobile
epi,embedding,13.3582,19.7395,2,bird
epi,embedding,15.6671,-12.6131,5,dog
epi,embedding,54.1398,15.2417,5,dog
epi,embedding,33.3133,-24.0827,2,bird
epi,embedding,14.9471,-35.3254,4,deer
epi,embedding,-56.1128,26.2441,9,truck
epi,embedding,55.6900,20.1884,5,dog
epi,embedding,27.1605,21.8344,5,dog
epi,embedding,32.5723,-11.4075,3,cat
epi,embedding,2.6001,32.8825,2,bird
epi,embedding,-37.1070,-4.9089,1,automobile
epi,embedding,53.0064,19.9311,5,dog
epi,embedding,45.8520,-42.4640,6,frog
epi,embedding,61.0454,14.9767,5,dog
epi,embedding,10.0365,65.3273,0,airplane
epi,embedding,-54.2206,30.6065,9,truck
epi,embedding,46.5926,-13.8388,2,bird
epi,embedding,-43.9835,17.1147,9,truck
epi,embedding,-5.9856,5.3263,5,dog
epi,embedding,28.9614,19.3862,6,frog
epi,embedding,43.7913,-44.4720,6,frog
epi,embedding,51.7345,19.2070,5,dog
epi,embedding,-56.9925,2.7354,1,automobile
epi,embedding,2.3384,33.1509,0,airplane
epi,embedding,-46.4340,-10.9521,1,automobile
epi,embedding,1.2360,42.3555,0,airplane
epi,embedding,35.1325,1.2754,5,dog
epi,embedding,7.0154,-12.8947,3,cat
epi,embedding,41.2069,14.8138,3,cat
epi,embedding,-17.6415,-25.2999,4,deer
epi,embedding,-37.9663,-43.2366,7,horse
epi,embedding,-32.1816,-25.7613,7,horse
epi,embedding,6.3677,42.4378,0,airplane
epi,embedding,9.9592,-45.7936,4,deer
epi,embedding,2.9497,26.5857,0,airplane
epi,embedding,47.7061,16.9099,5,dog
epi,embedding,-62.9907,37.6763,9,truck
epi,embedding,-27.3105,52.8972,8,ship
epi,embedding,17.1211,-41.4060,4,deer
epi,embedding,-25.1858,-50.0842,7,horse
epi,embedding,-34.7316,24.1409,7,horse
epi,embedding,-55.5153,-28.8862,1,automobile
epi,embedding,-6.2392,-6.6894,7,horse
epi,embedding,-4.1163,-40.9131,4,deer
epi,embedding,8.5196,47.9889,0,airplane
epi,embedding,-5.9194,63.2987,8,ship
epi,embedding,10.5687,-14.7464,3,cat
epi,embedding,-30.7625,11.8181,1,automobile
epi,embedding,-0.9129,27.4955,1,automobile
epi,embedding,-13.7137,30.7314,0,airplane
epi,embedding,0.2894,21.1668,0,airplane
epi,embedding,15.3119,2.5814,2,bird
epi,embedding,-10.3802,-39.8314,7,horse
epi,embedding,-52.1856,-17.0930,1,automobile
epi,embedding,-26.0338,39.6883,8,ship
epi,embedding,-37.1999,-40.8149,7,horse
epi,embedding,53.0492,18.9369,3,cat
epi,embedding,8.7128,7.7008,6,frog
epi,embedding,-26.2956,6.6742,1,automobile
epi,embedding,34.0253,38.2067,0,airplane
epi,embedding,-7.7274,-61.4611,7,horse
epi,embedding,27.1074,22.6509,2,bird
epi,embedding,-51.2053,32.5665,9,truck
epi,embedding,-8.5722,18.1475,2,bird
epi,embedding,15.4851,63.6385,8,ship
epi,embedding,-43.7664,40.2464,9,truck
epi,embedding,45.9826,-44.1017,6,frog
epi,embedding,38.4252,-1.5864,5,dog
epi,embedding,51.2498,9.4728,7,horse
epi,embedding,12.6512,-1.5409,3,cat
epi,embedding,9.6076,21.2287,2,bird
epi,embedding,40.0975,-17.9997,6,frog
epi,embedding,9.0473,-22.0390,6,frog
epi,embedding,7.6248,-0.7556,5,dog
epi,embedding,-6.6329,31.2887,9,truck
epi,embedding,4.8925,29.9070,0,airplane
epi,embedding,16.9810,-10.9828,5,dog
epi,embedding,-0.4871,33.6999,2,bird
epi,embedding,-11.1074,-6.0472,2,bird
epi,embedding,-61.1386,37.3751,9,truck
epi,embedding,-18.6234,25.7273,8,ship
epi,embedding,-36.3787,-42.1698,7,horse
epi,embedding,15.2208,-13.8998,1,automobile
epi,embedding,38.6354,4.6380,5,dog
epi,embedding,31.2342,-36.1576,6,frog
epi,embedding,10.8004,-70.8901,7,horse
epi,embedding,14.3160,14.7676,2,bird
epi,embedding,-3.7685,-66.8009,7,horse
epi,embedding,13.6387,8.8487,4,deer
epi,embedding,-2.4280,-12.9603,6,frog
epi,embedding,35.3467,41.7267,0,airplane
epi,embedding,26.3020,23.6891,2,bird
epi,embedding,-51.4525,-10.8723,1,automobile
epi,embedding,-12.5180,32.3710,0,airplane
epi,embedding,51.4016,-38.2203,6,frog
epi,embedding,-22.9457,18.3945,8,ship
epi,embedding,53.7413,22.1695,5,dog
epi,embedding,6.3559,-42.4634,4,deer
epi,embedding,47.0879,3.0705,5,dog
epi,embedding,7.7880,5.5905,2,bird
epi,embedding,18.5452,-14.3251,6,frog
epi,embedding,-7.9212,9.9157,3,cat
epi,embedding,49.7766,20.8800,5,dog
epi,embedding,1.1613,-31.9382,4,deer
epi,embedding,51.9548,-16.6991,3,cat
epi,embedding,22.2969,1.3366,5,dog
epi,embedding,-10.4552,52.8922,8,ship
epi,embedding,-13.1687,-27.3054,4,deer
epi,embedding,8.1682,69.6769,0,airplane
epi,embedding,19.5450,-19.0103,2,bird
epi,embedding,8.8561,-14.0964,7,horse
epi,embedding,30.5214,-25.6349,3,cat
epi,embedding,-9.4169,-57.8060,7,horse
epi,embedding,43.9081,8.4662,5,dog
epi,embedding,-1.3488,-18.6835,4,deer
epi,embedding,-17.7196,-9.4588,8,ship
epi,embedding,-32.8962,14.8164,1,automobile
epi,embedding,-15.0858,46.2405,8,ship
epi,embedding,16.6998,-3.0284,5,dog
epi,embedding,59.2781,11.2979,5,dog
epi,embedding,47.7861,17.5602,5,dog
epi,embedding,1.7150,-14.5598,6,frog
epi,embedding,-19.6959,-35.4087,7,horse
epi,embedding,5.7826,33.3078,0,airplane
epi,embedding,-55.7351,2.7033,1,automobile
epi,embedding,-11.9426,-13.3723,7,horse
epi,embedding,-35.9135,-1.5926,1,automobile
epi,embedding,53.1629,17.4025,5,dog
epi,embedding,1.5000,-57.3880,7,horse
epi,embedding,-33.2099,55.0914,8,ship
epi,embedding,43.5296,11.6637,5,dog
epi,embedding,-3.9043,-2.4069,7,horse
epi,embedding,34.4458,-3.7854,7,horse
epi,embedding,13.9602,2.9406,7,horse
epi,embedding,63.3247,-4.8481,5,dog
epi,embedding,-62.4627,-12.9765,1,automobile
epi,embedding,6.4374,-21.6706,9,truck
epi,embedding,25.3690,2.5588,4,deer
epi,embedding,-33.0787,-0.9614,1,automobile
epi,embedding,36.0547,36.8114,2,bird
epi,embedding,17.0913,-1.1351,3,cat
epi,embedding,-55.0665,35.1328,9,truck
epi,embedding,-8.9210,61.5967,8,ship
epi,embedding,-8.1866,-59.2645,4,deer
epi,embedding,-28.4202,20.2328,4,deer
epi,embedding,15.1527,-11.1600,5,dog
epi,embedding,-16.5907,-26.9278,5,dog
epi,embedding,-44.6521,-7.9065,1,automobile
epi,embedding,-3.5814,54.1900,8,ship
epi,embedding,23.6431,9.0376,5,dog
epi,embedding,-0.9657,34.0811,0,airplane
epi,embedding,14.9165,12.3915,3,cat
epi,embedding,4.9145,-54.9487,4,deer
epi,embedding,-32.4463,-27.7792,7,horse
epi,embedding,-47.6136,30.6437,9,truck
epi,embedding,18.4728,-17.0505,3,cat
epi,embedding,23.5863,44.3577,0,airplane
epi,embedding,-24.2333,17.2015,1,automobile
epi,embedding,-68.1634,21.3050,9,truck
epi,embedding,-62.1838,-0.1945,1,automobile
epi,embedding,14.1359,-71.4535,4,deer
epi,embedding,7.5488,47.1499,0,airplane
epi,embedding,-0.3871,-0.4174,3,cat
epi,embedding,-24.1146,36.7690,8,ship
epi,embedding,0.9072,-56.6854,7,horse
epi,embedding,7.3985,-23.8537,4,deer
epi,embedding,29.9772,-16.1108,3,cat
epi,embedding,27.9228,-23.3655,3,cat
epi,embedding,30.7820,26.8601,2,bird
epi,embedding,-7.7275,-24.9867,7,horse
epi,embedding,4.5263,66.1305,8,ship
epi,embedding,9.1860,-51.0397,3,cat
epi,embedding,-3.1830,24.6084,2,bird
epi,embedding,-62.7614,37.8199,9,truck
epi,embedding,35.6363,42.0750,0,airplane
epi,embedding,-26.9594,53.8953,8,ship
epi,embedding,-19.4077,27.3476,8,ship
epi,embedding,-54.7631,33.0684,9,truck
epi,embedding,-1.3435,-2.5334,7,horse
epi,embedding,-28.4451,51.0317,8,ship
epi,embedding,-6.8394,26.9247,0,airplane
epi,embedding,-12.2634,53.1118,8,ship
epi,embedding,17.5437,4.9671,3,cat
epi,embedding,-17.9323,8.8872,3,cat
epi,embedding,34.9184,37.3395,0,airplane
epi,embedding,-57.4201,25.7156,9,truck
epi,embedding,-15.8263,46.3394,8,ship
epi,embedding,12.0196,26.5857,2,bird
epi,embedding,-44.2593,7.1074,1,automobile
epi,embedding,11.6280,-8.7991,3,cat
epi,embedding,43.7065,6.0653,5,dog
epi,embedding,-24.1430,-19.7325,4,deer
epi,embedding,-39.0791,-42.8188,7,horse
epi,embedding,8.8847,-12.2621,3,cat
epi,embedding,-8.7828,20.6543,0,airplane
epi,embedding,34.6035,-51.9653,6,frog
epi,embedding,43.8154,-41.7954,6,frog
epi,embedding,13.3809,30.4516,2,bird
epi,embedding,-9.5063,-60.1376,7,horse
epi,embedding,-0.2702,55.4196,0,airplane
epi,embedding,-38.6813,17.9783,9,truck
epi,embedding,48.4240,-16.9455,3,cat
epi,embedding,-13.4773,57.2035,8,ship
epi,embedding,-1.6412,-9.1959,5,dog
epi,embedding,0.4743,0.1916,3,cat
epi,embedding,-56.6309,2.7509,1,automobile
epi,embedding,16.5902,-17.5727,4,deer
epi,embedding,-28.3220,-41.1420,7,horse
epi,embedding,-7.8455,-28.2975,4,deer
epi,embedding,-13.7165,-2.7189,3,cat
epi,embedding,-8.7477,61.7232,8,ship
epi,embedding,38.8074,5.7440,5,dog
epi,embedding,35.6639,42.1204,0,airplane
epi,embedding,-3.4420,-53.4028,4,deer
epi,embedding,-10.0939,25.3438,0,airplane
epi,embedding,31.5178,-50.1817,6,frog
epi,embedding,14.9681,29.5240,2,bird
epi,embedding,-34.0551,13.0736,1,automobile
epi,embedding,54.7601,-17.8027,7,horse
epi,embedding,14.0575,-72.1897,7,horse
epi,embedding,-53.1984,-0.6430,1,automobile
epi,embedding,50.0422,-18.0756,7,horse
epi,embedding,-55.6304,-28.6734,1,automobile
epi,embedding,-33.0198,0.1768,1,automobile
epi,embedding,46.6991,16.1571,5,dog
epi,embedding,21.5803,10.8752,2,bird
epi,embedding,-12.0867,-57.1288,7,horse
epi,embedding,-2.9072,-67.9358,7,horse
epi,embedding,-17.8299,-48.7114,7,horse
epi,embedding,26.3406,-46.9044,6,frog
epi,embedding,-38.8858,16.6339,9,truck
epi,embedding,-5.3910,-19.4302,2,bird
epi,embedding,-51.6081,31.7130,9,truck
epi,embedding,-43.4225,14.7535,0,airplane
epi,embedding,-25.2359,-42.1901,7,horse
epi,embedding,18.5441,-15.2579,4,deer
epi,embedding,-42.4195,30.6777,9,truck
epi,embedding,-47.7357,27.7956,1,automobile
epi,embedding,2.6071,9.2461,7,horse
epi,embedding,-25.2126,-50.5049,7,horse
epi,embedding,-62.5887,35.9073,9,truck
epi,embedding,-2.4135,49.3050,0,airplane
epi,embedding,44.1114,-7.3921,5,dog
epi,embedding,19.8898,-11.1474,0,airplane
epi,embedding,-23.5782,-31.2890,7,horse
epi,embedding,4.8487,65.8790,8,ship
epi,embedding,-20.1664,-33.8118,7,horse
epi,embedding,-24.2247,-38.9314,7,horse
epi,embedding,15.1851,35.6006,0,airplane
epi,embedding,31.0794,-49.5247,6,frog
epi,embedding,-29.7262,31.9135,8,ship
epi,embedding,3.4799,-55.6501,4,deer
epi,embedding,22.6924,-17.0850,2,bird
epi,embedding,-23.1841,22.4817,9,truck
epi,embedding,-18.7907,10.8948,9,truck
epi,embedding,37.9487,-7.6333,7,horse
epi,embedding,35.5826,-3.5626,3,cat
epi,embedding,16.7153,-43.8094,3,cat
epi,embedding,26.6448,7.7619,5,dog
epi,embedding,39.2150,16.0409,2,bird
epi,embedding,-12.0259,26.3008,1,automobile
epi,embedding,-30.0470,-41.0877,7,horse
epi,embedding,-19.0713,-13.5423,2,bird
epi,embedding,-38.2304,24.3360,9,truck
epi,embedding,15.8445,-13.7915,5,dog
epi,embedding,51.2816,-35.7647,6,frog
epi,embedding,-58.7195,22.0799,9,truck
epi,embedding,34.5213,-32.6245,6,frog
epi,embedding,-37.2959,-1.4126,1,automobile
epi,embedding,11.5004,-48.4620,4,deer
epi,embedding,4.0635,41.6324,0,airplane
epi,embedding,-18.2093,42.6937,8,ship
epi,embedding,1.4624,35.8561,0,airplane
epi,embedding,53.0196,8.7645,5,dog
epi,embedding,29.3048,-44.3505,6,frog
epi,embedding,-50.7815,17.0938,9,truck
epi,embedding,6.3130,-36.9059,4,deer
epi,embedding,37.7545,6.8409,3,cat
epi,embedding,43.1172,-36.8866,2,bird
epi,embedding,40.7468,-29.1725,6,frog
epi,embedding,-32.6047,-45.1538,7,horse
epi,embedding,-54.7339,-6.9468,1,automobile
epi,embedding,-0.2720,55.1333,0,airplane
epi,embedding,-22.2539,35.0501,2,bird
epi,embedding,9.7744,38.5885,0,airplane
epi,embedding,10.3850,-14.8792,7,horse
epi,embedding,8.3805,47.7517,0,airplane
epi,embedding,11.3116,36.2287,0,airplane
epi,embedding,-8.2840,14.0715,2,bird
epi,embedding,-5.9129,-33.5627,4,deer
epi,embedding,34.9068,-35.0315,6,frog
epi,embedding,-44.5447,-0.4424,1,automobile
epi,embedding,-18.2389,-49.4639,5,dog
epi,embedding,-52.8998,0.0619,1,automobile
epi,embedding,11.3067,-2.6298,3,cat
epi,embedding,9.1316,-7.8600,9,truck
epi,embedding,13.8968,63.5240,8,ship
epi,embedding,-11.7307,-51.6525,7,horse
epi,embedding,-55.0407,19.2043,9,truck
epi,embedding,-4.5096,64.8741,8,ship
epi,embedding,-29.3021,8.5893,1,automobile
epi,embedding,-7.7123,44.6102,0,airplane
epi,embedding,7.4524,40.5507,0,airplane
epi,embedding,-3.1390,-9.7750,6,frog
epi,embedding,2.1921,31.9944,6,frog
epi,embedding,16.4693,17.9414,6,frog
epi,embedding,45.6842,-25.2226,2,bird
epi,embedding,10.6812,31.5408,2,bird
epi,embedding,-29.4771,55.0553,8,ship
epi,embedding,54.7198,22.4738,5,dog
epi,embedding,50.3174,-34.5731,6,frog
epi,embedding,-16.2770,-14.1156,4,deer
epi,embedding,50.1130,-17.6644,3,cat
epi,embedding,43.8809,-33.4919,6,frog
epi,embedding,23.9947,5.4632,6,frog
epi,embedding,-13.0239,-20.7530,3,cat
epi,embedding,-24.4748,56.0853,8,ship
epi,embedding,-1.5478,5.0455,9,truck
