arm,space,x,y,label,class
epi,backbone,2.1828,-2.5360,8,golf
epi,backbone,2.6305,-2.5711,8,golf
epi,backbone,6.3097,-1.9427,8,golf
epi,backbone,4.5049,-1.2177,8,golf
epi,backbone,6.6778,-0.0921,8,golf
epi,backbone,3.1090,-4.5136,8,golf
epi,backbone,-0.9607,-3.2607,8,golf
epi,backbone,2.2261,-1.3713,8,golf
epi,backbone,4.1946,-1.1616,8,golf
epi,backbone,1.3338,-1.7288,8,golf
epi,backbone,0.7456,-0.6350,8,golf
epi,backbone,3.9209,-2.4573,8,golf
epi,backbone,7.5254,-3.5190,8,golf
epi,backbone,-1.1415,-1.3736,8,golf
epi,backbone,0.6480,-4.7641,8,golf
epi,backbone,0.6826,-3.2911,8,golf
epi,backbone,2.5995,-2.5088,8,golf
epi,backbone,6.1075,-2.4672,8,golf
epi,backbone,6.7267,-1.7156,8,golf
epi,backbone,2.1266,-3.6612,8,golf
epi,backbone,0.2421,-4.3635,8,golf
epi,backbone,3.7965,-1.0666,8,golf
epi,backbone,0.9289,-2.6753,8,golf
epi,backbone,6.0641,-3.0684,8,golf
epi,backbone,0.9208,-2.9777,8,golf
epi,backbone,0.1120,2.7182,8,golf
epi,backbone,0.4103,-4.2160,8,golf
epi,backbone,3.4484,-3.3325,8,golf
epi,backbone,1.6764,1.9152,8,golf
epi,backbone,-1.6918,0.8420,8,golf
epi,backbone,-0.2038,-1.4526,8,golf
epi,backbone,4.7241,-3.0685,8,golf
epi,backbone,2.3214,-2.9225,8,golf
epi,backbone,2.0080,-4.2952,8,golf
epi,backbone,1.6820,-4.3169,8,golf
epi,backbone,-0.5095,-4.1466,8,golf
epi,backbone,4.1163,-4.9106,8,golf
epi,backbone,1.1199,-3.7370,8,golf
epi,backbone,2.5195,-3.1161,8,golf
epi,backbone,5.4824,1.8494,8,golf
epi,backbone,3.2647,-2.7340,8,golf
epi,backbone,4.6659,4.2639,8,golf
epi,backbone,2.7413,0.2488,8,golf
epi,backbone,1.1793,-3.6852,8,golf
epi,backbone,4.0752,0.3600,8,golf
epi,backbone,-0.1110,-3.8227,8,golf
epi,backbone,5.5100,2.0423,8,golf
epi,backbone,-1.0215,-1.9790,8,golf
epi,backbone,4.2878,-2.3760,8,golf
epi,backbone,4.1677,-0.6289,8,golf
epi,backbone,6.9309,-3.4613,8,golf
epi,backbone,3.7221,-1.8450,8,golf
epi,backbone,0.7151,4.2710,8,golf
epi,backbone,2.0540,-1.9770,8,golf
epi,backbone,1.5229,5.5562,8,golf
epi,backbone,0.4421,-3.2627,8,golf
epi,backbone,0.3692,-1.9663,8,golf
epi,backbone,3.6032,-5.2118,8,golf
epi,backbone,2.3092,-2.8400,8,golf
epi,backbone,1.1874,-0.1730,8,golf
epi,backbone,2.5212,-4.6227,8,golf
epi,backbone,1.8283,-3.4044,8,golf
epi,backbone,-3.6846,-5.1743,8,golf
epi,backbone,-3.1141,-2.9042,8,golf
epi,backbone,-1.8218,0.3539,8,golf
epi,backbone,3.5355,-1.3192,8,golf
epi,backbone,4.5397,-4.4567,8,golf
epi,backbone,2.7622,-4.2837,8,golf
epi,backbone,-0.7632,-1.8773,8,golf
epi,backbone,-1.7103,-4.6855,8,golf
epi,backbone,0.4833,-4.9302,8,golf
epi,backbone,1.9434,-0.8991,8,golf
epi,backbone,0.9562,-3.4776,8,golf
epi,backbone,2.8342,-2.5987,8,golf
epi,backbone,2.0772,-2.5008,8,golf
epi,backbone,-2.9703,-2.7096,8,golf
epi,backbone,3.2776,-4.6885,8,golf
epi,backbone,-0.1897,-0.1215,8,golf
epi,backbone,1.1542,-5.1881,8,golf
epi,backbone,4.2609,-2.9891,8,golf
epi,backbone,1.2587,-3.2230,8,golf
epi,backbone,3.5045,-5.1545,8,golf
epi,backbone,0.2049,-3.8892,8,golf
epi,backbone,1.2782,-3.1747,8,golf
epi,backbone,4.4192,-2.7031,8,golf
epi,backbone,1.3412,-5.4393,8,golf
epi,backbone,9.7049,-0.2021,8,golf
epi,backbone,0.5165,-4.0905,8,golf
epi,backbone,1.3988,-3.2169,8,golf
epi,backbone,4.9512,-1.6486,8,golf
epi,backbone,5.3881,-2.5572,8,golf
epi,backbone,-0.1985,-4.2094,8,golf
epi,backbone,4.1713,-1.5340,8,golf
epi,backbone,-0.3996,-5.2657,8,golf
epi,backbone,0.8380,-3.8477,8,golf
epi,backbone,2.5102,-6.3617,8,golf
epi,backbone,2.9702,-2.9488,8,golf
epi,backbone,-1.3099,-4.9055,8,golf
epi,backbone,0.3728,-3.9295,8,golf
epi,backbone,6.3976,-1.6639,8,golf
epi,backbone,1.4072,2.7537,8,golf
epi,backbone,5.7844,-3.1663,8,golf
epi,backbone,4.9579,-2.4945,8,golf
epi,backbone,1.6943,-1.1225,8,golf
epi,backbone,2.2712,-4.1362,8,golf
epi,backbone,-2.2917,-3.6093,8,golf
epi,backbone,4.1134,-1.7832,8,golf
epi,backbone,7.7541,-1.8466,8,golf
epi,backbone,3.8035,-3.9975,8,golf
epi,backbone,9.2059,-3.1631,8,golf
epi,backbone,1.0745,-4.0358,8,golf
epi,backbone,2.2544,-2.2788,8,golf
epi,backbone,-1.1181,-0.1011,8,golf
epi,backbone,6.6933,-2.2115,8,golf
epi,backbone,1.1136,-1.8127,8,golf
epi,backbone,-1.7220,-4.8660,8,golf
epi,backbone,4.6142,-0.5032,8,golf
epi,backbone,0.2406,-2.2723,8,golf
epi,backbone,3.9159,-1.5826,8,golf
epi,backbone,0.6861,-3.1361,8,golf
epi,backbone,2.7346,0.3521,8,golf
epi,backbone,4.8932,-0.9180,8,golf
epi,backbone,3.0803,-2.4909,8,golf
epi,backbone,0.4735,-2.6194,8,golf
epi,backbone,3.6152,-2.4684,8,golf
epi,backbone,0.9249,-3.1922,8,golf
epi,backbone,2.3258,-2.6666,8,golf
epi,backbone,9.9460,-0.0665,8,golf
epi,backbone,2.5098,-4.1242,8,golf
epi,backbone,4.9246,-3.1351,8,golf
epi,backbone,2.5557,-2.3224,8,golf
epi,backbone,2.8985,-2.1355,8,golf
epi,backbone,5.7124,-1.5965,8,golf
epi,backbone,-3.3211,-5.3579,8,golf
epi,backbone,0.9280,-0.1569,8,golf
epi,backbone,3.6073,-3.3617,8,golf
epi,backbone,1.6586,-3.9935,8,golf
epi,backbone,5.3999,-1.7264,8,golf
epi,backbone,-2.4715,-5.5932,8,golf
epi,backbone,9.2978,0.3182,8,golf
epi,backbone,-0.4164,-3.2090,8,golf
epi,backbone,2.9063,-0.8586,8,golf
epi,backbone,4.7898,-2.7977,8,golf
epi,backbone,1.1956,-3.4426,8,golf
epi,backbone,7.1167,-2.8512,8,golf
epi,backbone,2.5387,-3.3947,8,golf
epi,backbone,-0.3527,-3.2691,8,golf
epi,backbone,1.3074,3.7361,8,golf
epi,backbone,-2.0204,-4.0679,8,golf
epi,backbone,4.8854,-2.2245,8,golf
epi,backbone,0.3635,1.9740,8,golf
epi,backbone,-1.1223,-2.8880,8,golf
epi,backbone,-0.0063,-0.6567,8,golf
epi,backbone,4.9751,-0.9722,8,golf
epi,backbone,4.5872,-2.6772,8,golf
epi,backbone,3.0645,-4.6977,8,golf
epi,backbone,-0.5322,-4.3032,8,golf
epi,backbone,2.6987,0.3594,8,golf
epi,backbone,0.9363,-3.1193,8,golf
epi,backbone,2.6744,-1.0460,8,golf
epi,backbone,8.1124,-2.7862,8,golf
epi,backbone,0.1640,-2.3940,8,golf
epi,backbone,4.6284,-2.8353,8,golf
epi,backbone,8.8052,-2.1600,8,golf
epi,backbone,-1.2955,-3.3767,8,golf
epi,backbone,2.3176,-3.5162,8,golf
epi,backbone,4.7637,1.7054,8,golf
epi,backbone,2.4257,0.9059,8,golf
epi,backbone,4.1120,-4.1214,8,golf
epi,backbone,0.9505,0.0843,8,golf
epi,backbone,1.5444,-2.1066,8,golf
epi,backbone,-0.7794,-4.3785,8,golf
epi,backbone,4.0532,-3.8175,8,golf
epi,backbone,2.1179,-0.5364,8,golf
epi,backbone,1.8411,-0.8062,8,golf
epi,backbone,0.9006,-1.9281,8,golf
epi,backbone,-0.2471,0.0598,8,golf
epi,backbone,1.9173,-2.9684,8,golf
epi,backbone,2.1956,-6.5715,8,golf
epi,backbone,4.5489,-1.0731,8,golf
epi,backbone,-4.0564,-4.3057,8,golf
epi,backbone,0.5139,-3.6197,8,golf
epi,backbone,1.0770,-2.6119,8,golf
epi,backbone,1.0887,-3.8670,8,golf
epi,backbone,1.5141,-2.2307,8,golf
epi,backbone,1.1327,-4.1951,8,golf
epi,backbone,1.9970,-3.0439,8,golf
epi,backbone,-2.3114,-2.1082,8,golf
epi,backbone,5.7166,-3.3144,8,golf
epi,backbone,2.2287,-3.5718,8,golf
epi,backbone,-1.0810,-2.3425,8,golf
epi,backbone,4.7841,-3.1299,8,golf
epi,backbone,-0.2561,-0.9457,8,golf
epi,backbone,-3.5418,-3.9004,8,golf
epi,backbone,5.2239,-2.5483,8,golf
epi,backbone,2.5984,-4.6723,8,golf
epi,backbone,6.7388,-0.9175,8,golf
epi,backbone,0.9736,-1.2885,8,golf
epi,backbone,0.5383,-3.3692,8,golf
epi,backbone,1.6690,-3.3764,8,golf
epi,backbone,7.4870,-2.1271,8,golf
epi,backbone,-1.8870,1.9337,8,golf
epi,backbone,2.3173,-4.3468,8,golf
epi,backbone,3.9454,-2.4379,8,golf
epi,backbone,2.1340,-4.0221,8,golf
epi,backbone,4.5431,-2.4103,8,golf
epi,backbone,6.3291,-2.2338,8,golf
epi,backbone,4.6449,-2.7778,8,golf
epi,backbone,0.5551,0.6453,8,golf
epi,backbone,2.0847,-4.3096,8,golf
epi,backbone,6.1087,0.6834,8,golf
epi,backbone,3.2770,-1.5690,8,golf
epi,backbone,0.7389,-4.1380,8,golf
epi,backbone,2.8052,-2.2303,8,golf
epi,backbone,-0.1179,-2.4304,8,golf
epi,backbone,1.9626,-3.9019,8,golf
epi,backbone,5.4002,-2.2324,8,golf
epi,backbone,0.5717,-2.9889,8,golf
epi,backbone,2.7872,-1.5587,8,golf
epi,backbone,2.8794,-2.2892,8,golf
epi,backbone,2.7444,-3.2571,8,golf
epi,backbone,1.1819,-3.5847,8,golf
epi,backbone,3.4622,-1.0612,8,golf
epi,backbone,3.9961,-3.1222,8,golf
epi,backbone,2.9797,-4.8854,8,golf
epi,backbone,3.5097,2.8806,8,golf
epi,backbone,5.5392,-2.9802,8,golf
epi,backbone,5.4425,1.7302,8,golf
epi,backbone,4.1402,-3.0924,8,golf
epi,backbone,-0.6060,-3.3066,8,golf
epi,backbone,7.8017,-0.7374,8,golf
epi,backbone,3.6884,-3.3156,8,golf
epi,backbone,2.6373,-3.1091,8,golf
epi,backbone,0.9566,0.5664,8,golf
epi,backbone,-0.6433,-4.1787,8,golf
epi,backbone,1.4905,-1.2019,8,golf
epi,backbone,2.1181,-0.6822,8,golf
epi,backbone,3.4133,-1.9931,8,golf
epi,backbone,4.7476,-3.6234,8,golf
epi,backbone,-1.0949,-4.4602,8,golf
epi,backbone,1.6077,-4.6388,8,golf
epi,backbone,1.0231,-1.6893,8,golf
epi,backbone,2.7870,-2.3455,8,golf
epi,backbone,-3.7853,-2.8212,8,golf
epi,backbone,6.9415,-1.1831,8,golf
epi,backbone,3.0387,-3.6954,8,golf
epi,backbone,-0.2497,0.3279,8,golf
epi,backbone,-0.4165,-4.2319,8,golf
epi,backbone,5.0118,-4.4626,8,golf
epi,backbone,3.2633,-3.1730,8,golf
epi,backbone,9.4435,-3.4252,8,golf
epi,backbone,3.5713,-1.9224,8,golf
epi,backbone,2.0283,-3.6224,8,golf
epi,backbone,3.0625,-5.1727,8,golf
epi,backbone,2.8272,-2.3754,8,golf
epi,backbone,1.6785,-2.1011,8,golf
epi,backbone,3.0831,-4.8942,8,golf
epi,backbone,3.2138,-2.5092,8,golf
epi,backbone,3.7565,-2.2705,8,golf
epi,backbone,-0.0915,-2.2920,8,golf
epi,backbone,-4.3397,-3.7379,8,golf
epi,backbone,3.5194,-3.8312,8,golf
epi,backbone,2.5486,-5.4291,8,golf
epi,backbone,-2.5868,-3.6514,8,golf
epi,backbone,-2.1748,0.2320,8,golf
epi,backbone,1.3077,-4.3339,8,golf
epi,backbone,3.7479,-1.1082,8,golf
epi,backbone,3.4676,-3.3523,8,golf
epi,backbone,5.4619,-0.1479,8,golf
epi,backbone,2.7977,-3.2458,8,golf
epi,backbone,-0.8278,-4.6377,8,golf
epi,backbone,5.1452,-1.4540,8,golf
epi,backbone,-0.5275,-3.3485,8,golf
epi,backbone,2.4146,-5.0298,8,golf
epi,backbone,1.8947,-2.8083,8,golf
epi,backbone,2.7498,-3.3583,8,golf
epi,backbone,4.0538,-4.2289,8,golf
epi,backbone,0.2067,-0.0709,8,golf
epi,backbone,2.6391,-4.2319,8,golf
epi,backbone,1.6455,-2.2515,8,golf
epi,backbone,-1.0818,-2.4746,8,golf
epi,backbone,4.8370,0.9539,8,golf
epi,backbone,1.2259,-5.5615,8,golf
epi,backbone,-0.3774,-2.3262,8,golf
epi,backbone,-1.4994,-3.1060,8,golf
epi,backbone,0.2940,-1.8078,8,golf
epi,backbone,2.9963,-2.2640,8,golf
epi,backbone,6.0339,0.6760,8,golf
epi,backbone,-3.6611,-2.6353,8,golf
epi,backbone,3.1121,-2.6587,8,golf
epi,backbone,2.6443,-4.1191,8,golf
epi,backbone,5.0141,-3.0567,8,golf
epi,backbone,0.5665,-4.7350,8,golf
epi,backbone,2.5225,-1.9684,8,golf
epi,backbone,3.5113,-0.0543,8,golf
epi,backbone,6.6838,-3.4845,8,golf
epi,backbone,2.2717,-4.0548,8,golf
epi,backbone,1.1936,-2.9083,8,golf
epi,backbone,2.1150,-1.7293,8,golf
epi,backbone,8.4060,-0.1317,8,golf
epi,backbone,2.9512,-3.0588,8,golf
epi,backbone,9.1810,-3.6728,8,golf
epi,backbone,2.1217,0.1812,8,golf
epi,backbone,-0.4849,-3.8645,8,golf
epi,backbone,1.8906,-4.8068,8,golf
epi,backbone,0.8138,-2.7818,8,golf
epi,backbone,4.4358,-2.8264,8,golf
epi,backbone,0.4187,-0.9927,8,golf
epi,backbone,4.7992,-3.8398,8,golf
epi,backbone,1.2259,-3.8496,8,golf
epi,backbone,-2.1598,-3.0676,8,golf
epi,backbone,-0.9657,-2.7939,8,golf
epi,backbone,1.3544,-4.0866,8,golf
epi,backbone,1.1141,-3.7252,8,golf
epi,backbone,4.2203,-3.9671,8,golf
epi,backbone,-2.3047,-2.1869,8,golf
epi,backbone,1.0271,-3.0964,8,golf
epi,backbone,-0.5298,-2.5451,8,golf
epi,backbone,3.4031,-2.5731,8,golf
epi,backbone,4.4087,0.0912,8,golf
epi,backbone,3.6855,-4.5125,8,golf
epi,backbone,1.4739,-4.9840,8,golf
epi,backbone,2.1206,-4.6074,8,golf
epi,backbone,0.6289,-0.6277,8,golf
epi,backbone,-3.3009,-1.4872,8,golf
epi,backbone,0.6931,-3.8314,8,golf
epi,backbone,6.1866,-2.7563,8,golf
epi,backbone,1.4434,-3.6392,8,golf
epi,backbone,2.1805,-4.7890,8,golf
epi,backbone,1.0669,2.4812,8,golf
epi,backbone,-0.2869,-0.5733,8,golf
epi,backbone,1.0688,-4.8806,8,golf
epi,backbone,3.5854,-2.6888,8,golf
epi,backbone,3.2635,-2.9470,8,golf
epi,backbone,4.6856,-5.4754,8,golf
epi,backbone,-2.5256,-4.3231,8,golf
epi,backbone,1.7348,-0.4641,8,golf
epi,backbone,4.1652,-4.5063,8,golf
epi,backbone,-3.1606,-4.3932,8,golf
epi,backbone,1.1761,-3.1948,8,golf
epi,backbone,5.3633,-2.4279,8,golf
epi,backbone,0.1796,-4.8338,8,golf
epi,backbone,5.2971,-1.1336,8,golf
epi,backbone,3.4181,-1.1991,8,golf
epi,backbone,2.0954,-4.7864,8,golf
epi,backbone,0.3203,-5.1228,8,golf
epi,backbone,3.4086,-3.9245,8,golf
epi,backbone,0.6293,-1.9156,8,golf
epi,backbone,0.6614,0.4138,8,golf
epi,backbone,-3.0427,-5.0095,8,golf
epi,backbone,3.0820,-3.7920,8,golf
epi,backbone,-2.3875,-4.0819,8,golf
epi,backbone,1.6819,-0.5246,8,golf
epi,backbone,5.7589,-3.4463,8,golf
epi,backbone,2.8598,-3.5309,8,golf
epi,backbone,4.2766,-2.6626,8,golf
epi,backbone,7.3690,-1.5128,8,golf
epi,backbone,3.8221,-3.4021,8,golf
epi,backbone,1.9671,-3.9064,8,golf
epi,backbone,1.3698,-0.3883,8,golf
epi,backbone,1.3198,-2.3158,8,golf
epi,backbone,4.0565,-1.7155,8,golf
epi,backbone,5.3562,-2.1319,8,golf
epi,backbone,8.6037,-3.9696,9,chute
epi,backbone,1.7881,-0.8431,9,chute
epi,backbone,7.6887,-3.1012,9,chute
epi,backbone,6.3819,-4.1055,9,chute
epi,backbone,1.8721,0.2447,9,chute
epi,backbone,7.4016,-3.0097,9,chute
epi,backbone,7.8215,-1.7456,9,chute
epi,backbone,5.6081,-3.7463,9,chute
epi,backbone,5.3739,-2.8068,9,chute
epi,backbone,7.0738,-1.9525,9,chute
epi,backbone,7.9876,-3.0220,9,chute
epi,backbone,1.0919,-2.4568,9,chute
epi,backbone,8.9291,-1.1176,9,chute
epi,backbone,8.8413,-3.4441,9,chute
epi,backbone,4.6150,-1.9004,9,chute
epi,backbone,8.6453,-2.6624,9,chute
epi,backbone,8.4906,-2.2230,9,chute
epi,backbone,7.9025,-4.3276,9,chute
epi,backbone,1.7149,0.0284,9,chute
epi,backbone,9.3372,-1.9279,9,chute
epi,backbone,0.2656,-1.2821,9,chute
epi,backbone,5.4479,-3.8560,9,chute
epi,backbone,6.0015,-4.4169,9,chute
epi,backbone,5.1409,-2.9050,9,chute
epi,backbone,6.3025,-3.1600,9,chute
epi,backbone,-2.2784,-2.9469,9,chute
epi,backbone,6.1999,-3.6846,9,chute
epi,backbone,8.7649,-4.0818,9,chute
epi,backbone,4.1859,-1.9737,9,chute
epi,backbone,8.0186,-5.1401,9,chute
epi,backbone,9.3433,-3.4256,9,chute
epi,backbone,-1.5857,-2.1296,9,chute
epi,backbone,1.8465,2.2073,9,chute
epi,backbone,3.9817,-1.6373,9,chute
epi,backbone,6.6624,-2.6419,9,chute
epi,backbone,1.7123,-2.8586,9,chute
epi,backbone,6.1634,-4.2699,9,chute
epi,backbone,3.5589,-4.2929,9,chute
epi,backbone,1.8671,-1.7912,9,chute
epi,backbone,7.8928,-3.4900,9,chute
epi,backbone,0.6459,-3.6810,9,chute
epi,backbone,4.0553,0.2485,9,chute
epi,backbone,-1.7134,-3.9425,9,chute
epi,backbone,5.4922,-3.7082,9,chute
epi,backbone,4.8197,-3.7411,9,chute
epi,backbone,8.9049,-3.2906,9,chute
epi,backbone,-0.9152,-0.0071,9,chute
epi,backbone,7.5959,-2.7230,9,chute
epi,backbone,7.2045,-5.2669,9,chute
epi,backbone,7.3262,-2.4748,9,chute
epi,backbone,8.7423,-3.7165,9,chute
epi,backbone,-3.0605,0.2881,9,chute
epi,backbone,8.3232,-4.7013,9,chute
epi,backbone,-1.1531,-0.4950,9,chute
epi,backbone,4.9642,-1.3164,9,chute
epi,backbone,-0.1843,0.7791,9,chute
epi,backbone,1.7116,-1.6853,9,chute
epi,backbone,6.9903,-2.6219,9,chute
epi,backbone,5.8821,-2.9343,9,chute
epi,backbone,-0.1860,-0.2496,9,chute
epi,backbone,7.4413,-5.2729,9,chute
epi,backbone,7.4762,-4.6413,9,chute
epi,backbone,4.7863,-4.0640,9,chute
epi,backbone,7.4333,-5.5013,9,chute
epi,backbone,-2.0644,-3.5474,9,chute
epi,backbone,4.5951,-1.7622,9,chute
epi,backbone,8.6685,-2.7364,9,chute
epi,backbone,-0.4405,-1.7118,9,chute
epi,backbone,-0.5009,-1.8197,9,chute
epi,backbone,7.9534,-2.1563,9,chute
epi,backbone,5.8838,-5.2489,9,chute
epi,backbone,4.2508,-4.2295,9,chute
epi,backbone,6.7572,-4.2617,9,chute
epi,backbone,8.8489,-1.8190,9,chute
epi,backbone,3.9761,-4.5797,9,chute
epi,backbone,3.2263,-1.6586,9,chute
epi,backbone,7.0299,-3.7951,9,chute
epi,backbone,7.5844,-4.2090,9,chute
epi,backbone,7.5855,-2.6650,9,chute
epi,backbone,-0.4749,-1.5884,9,chute
epi,backbone,8.4971,-3.3422,9,chute
epi,backbone,6.2653,-2.3389,9,chute
epi,backbone,6.4588,-2.8154,9,chute
epi,backbone,7.1666,-2.8723,9,chute
epi,backbone,7.6651,-4.0301,9,chute
epi,backbone,3.8416,0.0205,9,chute
epi,backbone,4.3402,-3.5790,9,chute
epi,backbone,8.6322,-3.4560,9,chute
epi,backbone,2.3312,0.1232,9,chute
epi,backbone,2.9343,-0.3397,9,chute
epi,backbone,1.0107,-1.7733,9,chute
epi,backbone,3.7151,-0.8698,9,chute
epi,backbone,6.6673,-4.3893,9,chute
epi,backbone,3.4803,-2.3757,9,chute
epi,backbone,8.0433,-3.1142,9,chute
epi,backbone,8.1464,-2.8952,9,chute
epi,backbone,4.0280,-1.6248,9,chute
epi,backbone,8.0585,-3.0788,9,chute
epi,backbone,5.5869,-2.8779,9,chute
epi,backbone,6.7927,-3.8799,9,chute
epi,backbone,-1.2346,-3.1826,9,chute
epi,backbone,3.7949,-0.5909,9,chute
epi,backbone,6.6047,-3.8818,9,chute
epi,backbone,8.9479,-3.4745,9,chute
epi,backbone,2.2529,-1.7323,9,chute
epi,backbone,4.0786,-1.3754,9,chute
epi,backbone,-0.7466,-0.6179,9,chute
epi,backbone,7.1394,-2.9085,9,chute
epi,backbone,8.5234,-3.0660,9,chute
epi,backbone,3.1492,-4.0446,9,chute
epi,backbone,8.0660,-5.2675,9,chute
epi,backbone,7.6751,-3.9045,9,chute
epi,backbone,6.1319,-0.2296,9,chute
epi,backbone,-2.0195,-3.6042,9,chute
epi,backbone,1.6100,-3.1123,9,chute
epi,backbone,8.0355,-2.9817,9,chute
epi,backbone,9.6058,-4.3684,9,chute
epi,backbone,8.8095,-3.4297,9,chute
epi,backbone,8.0256,-2.2818,9,chute
epi,backbone,1.2504,-1.3851,9,chute
epi,backbone,7.3618,-2.9126,9,chute
epi,backbone,-0.3786,-3.4402,9,chute
epi,backbone,8.2262,-4.6908,9,chute
epi,backbone,6.5501,-3.7107,9,chute
epi,backbone,8.6726,-3.7532,9,chute
epi,backbone,8.4885,-4.0696,9,chute
epi,backbone,8.7290,-4.1134,9,chute
epi,backbone,6.8803,-6.0314,9,chute
epi,backbone,-0.0129,-2.0682,9,chute
epi,backbone,8.7967,-3.9930,9,chute
epi,backbone,7.6761,-3.1625,9,chute
epi,backbone,4.8535,-3.7432,9,chute
epi,backbone,8.8473,-3.3858,9,chute
epi,backbone,6.2496,-5.0492,9,chute
epi,backbone,6.2989,-3.5823,9,chute
epi,backbone,9.1316,-2.6546,9,chute
epi,backbone,7.8024,-3.8354,9,chute
epi,backbone,3.6852,-2.5072,9,chute
epi,backbone,7.5344,-3.0373,9,chute
epi,backbone,4.2055,-0.4106,9,chute
epi,backbone,-2.5995,-1.8397,9,chute
epi,backbone,-2.7731,-0.0574,9,chute
epi,backbone,3.3474,-2.8830,9,chute
epi,backbone,6.0816,-3.4230,9,chute
epi,backbone,4.7055,-2.5448,9,chute
epi,backbone,6.4519,-3.8403,9,chute
epi,backbone,6.4591,-1.8819,9,chute
epi,backbone,5.3028,-1.0515,9,chute
epi,backbone,9.2892,-2.6319,9,chute
epi,backbone,7.7642,-3.8220,9,chute
epi,backbone,3.4643,-1.9275,9,chute
epi,backbone,5.5994,-3.9484,9,chute
epi,backbone,2.3316,-0.6020,9,chute
epi,backbone,8.1837,-2.2899,9,chute
epi,backbone,9.3050,-3.1635,9,chute
epi,backbone,8.1811,-5.2208,9,chute
epi,backbone,7.9085,-3.1573,9,chute
epi,backbone,7.4354,-2.5461,9,chute
epi,backbone,7.6028,-3.2986,9,chute
epi,backbone,8.4573,-3.6630,9,chute
epi,backbone,8.8701,-3.4332,9,chute
epi,backbone,7.4700,-4.1383,9,chute
epi,backbone,4.6437,-3.9455,9,chute
epi,backbone,9.6617,-3.4235,9,chute
epi,backbone,8.5834,-2.9720,9,chute
epi,backbone,7.5725,-3.5953,9,chute
epi,backbone,7.7104,-3.4662,9,chute
epi,backbone,9.2356,-3.5193,9,chute
epi,backbone,5.6315,-3.3758,9,chute
epi,backbone,6.0658,0.9087,9,chute
epi,backbone,6.2372,-3.8039,9,chute
epi,backbone,7.7755,-3.4141,9,chute
epi,backbone,8.4405,-3.4074,9,chute
epi,backbone,2.2335,-1.7433,9,chute
epi,backbone,7.1025,-2.5394,9,chute
epi,backbone,-0.2567,-0.9464,9,chute
epi,backbone,5.5255,-2.5275,9,chute
epi,backbone,7.0931,-2.2180,9,chute
epi,backbone,6.7593,-2.5948,9,chute
epi,backbone,7.7222,-3.5602,9,chute
epi,backbone,8.0553,-1.9625,9,chute
epi,backbone,4.9888,0.1885,9,chute
epi,backbone,8.0756,-1.9554,9,chute
epi,backbone,-1.6522,-0.0429,9,chute
epi,backbone,9.0090,-1.4309,9,chute
epi,backbone,5.1938,-7.4820,9,chute
epi,backbone,-3.8318,1.7854,9,chute
epi,backbone,6.8487,-2.6424,9,chute
epi,backbone,8.1992,-3.3238,9,chute
epi,backbone,6.7577,-6.0428,9,chute
epi,backbone,1.5929,-0.8541,9,chute
epi,backbone,9.1816,-1.9371,9,chute
epi,backbone,7.5277,-3.9671,9,chute
epi,backbone,1.1492,0.6762,9,chute
epi,backbone,2.9436,-2.1196,9,chute
epi,backbone,3.1391,1.9796,9,chute
epi,backbone,8.3947,-2.9043,9,chute
epi,backbone,8.5519,-4.2326,9,chute
epi,backbone,5.1054,-3.5179,9,chute
epi,backbone,4.6890,-2.0682,9,chute
epi,backbone,6.8650,-3.8229,9,chute
epi,backbone,9.3040,-4.2539,9,chute
epi,backbone,7.9474,-2.3074,9,chute
epi,backbone,5.5846,-2.9710,9,chute
epi,backbone,5.5841,-4.0338,9,chute
epi,backbone,7.5948,-3.4549,9,chute
epi,backbone,8.4928,-2.9825,9,chute
epi,backbone,8.8469,-4.2454,9,chute
epi,backbone,3.4486,-2.6594,9,chute
epi,backbone,2.4434,2.1025,9,chute
epi,backbone,4.6321,-3.6835,9,chute
epi,backbone,6.4368,-0.0852,9,chute
epi,backbone,3.4159,-1.8116,9,chute
epi,backbone,7.3219,-4.3695,9,chute
epi,backbone,8.1369,-3.8138,9,chute
epi,backbone,7.3231,-2.9913,9,chute
epi,backbone,6.2894,-3.3987,9,chute
epi,backbone,6.5278,-4.7414,9,chute
epi,backbone,8.0455,-3.1965,9,chute
epi,backbone,9.3169,-3.6110,9,chute
epi,backbone,2.1642,-1.8013,9,chute
epi,backbone,7.7701,-2.1117,9,chute
epi,backbone,1.5069,-1.0089,9,chute
epi,backbone,-2.9699,1.5630,9,chute
epi,backbone,7.5501,-4.5587,9,chute
epi,backbone,-1.0129,0.4438,9,chute
epi,backbone,8.2195,-3.4108,9,chute
epi,backbone,5.2108,-2.3582,9,chute
epi,backbone,2.7370,-2.1959,9,chute
epi,backbone,7.7870,-5.3288,9,chute
epi,backbone,6.6717,-2.7817,9,chute
epi,backbone,8.0397,-2.3760,9,chute
epi,backbone,4.0832,-4.7732,9,chute
epi,backbone,7.9343,-4.7367,9,chute
epi,backbone,7.6792,-3.4412,9,chute
epi,backbone,7.0839,-4.2233,9,chute
epi,backbone,-1.6924,-3.8598,9,chute
epi,backbone,6.1142,-3.7108,9,chute
epi,backbone,8.4360,-0.4756,9,chute
epi,backbone,7.2247,-4.1084,9,chute
epi,backbone,7.2529,-2.9050,9,chute
epi,backbone,8.1453,-3.3382,9,chute
epi,backbone,9.1497,-3.8601,9,chute
